,file,count
978,{autogpts/autogpt/autogpt => autogpt}/prompts/utils.py,2
979,{autogpts/autogpt/scripts => autogpt/url_utils}/__init__.py,2
980,autogpts/autogpt/prompt_settings.yaml => prompt_settings.yaml,2
981,{autogpts/autogpt/tests => scripts}/__init__.py,2
982,autogpts/Skynet/forge/sdk/abilities/web/web_selenium.py,2
983,autogpts/Skynet/forge/sdk/abilities/finish.py,2
984,autogpts/Skynet/forge/sdk/abilities/__init__.py,2
985,autogpts/Skynet/forge/sdk/abilities/file_system/files.py,2
986,autogpts/Skynet/forge/agent.py,2
987,autogpts/Skynet/__init__.py,2
988,autogpts/ExampleAgent/.flake8,2
989,autogpts/ExampleAgent/.gitignore,2
990,autogpts/ExampleAgent/.pre-commit-config.yaml,2
991,autogpts/ExampleAgent/__init__.py,2
992,autogpts/ExampleAgent/advanced_commands/run_benchmark_dev,2
993,autogpts/ExampleAgent/forge/__init__.py,2
994,autogpts/ExampleAgent/forge/__main__.py,2
995,autogpts/ExampleAgent/forge/agent.py,2
996,.../ExampleAgent/forge/prompts/gpt-3.5-turbo/role_selection.j2,2
997,.../ExampleAgent/forge/prompts/gpt-3.5-turbo/system-format.j2,2
998,autogpts/ExampleAgent/forge/prompts/gpt-3.5-turbo/task-step.j2,2
999,.../ExampleAgent/forge/prompts/techniques/chain-of-thought.j2,2
1000,autogpts/ExampleAgent/forge/prompts/techniques/expert.j2,2
1001,autogpts/ExampleAgent/forge/prompts/techniques/few-shot.j2,2
1002,autogpts/ExampleAgent/forge/sdk/__init__.py,2
1003,autogpts/ExampleAgent/forge/sdk/abilities/__init__.py,2
1004,autogpts/ExampleAgent/forge/sdk/abilities/file_system/files.py,2
1005,autogpts/ExampleAgent/forge/sdk/abilities/finish.py,2
1006,autogpts/ExampleAgent/forge/sdk/abilities/registry.py,2
1007,autogpts/ExampleAgent/forge/sdk/agent.py,2
1008,autogpts/ExampleAgent/forge/sdk/agent_test.py,2
1009,autogpts/ExampleAgent/forge/sdk/db.py,2
1010,autogpts/ExampleAgent/forge/sdk/db_test.py,2
1011,autogpts/ExampleAgent/forge/sdk/errors.py,2
1012,autogpts/ExampleAgent/forge/sdk/forge_log.py,2
1013,autogpts/ExampleAgent/forge/sdk/llm.py,2
1014,autogpts/ExampleAgent/forge/sdk/memory/__init__.py,2
1015,autogpts/ExampleAgent/forge/sdk/memory/memstore.py,2
1016,autogpts/ExampleAgent/forge/sdk/memory/memstore_test.py,2
1017,autogpts/ExampleAgent/forge/sdk/middlewares.py,2
1018,autogpts/ExampleAgent/forge/sdk/prompting.py,2
1019,autogpts/ExampleAgent/forge/sdk/routes/__init__.py,2
1020,autogpts/ExampleAgent/forge/sdk/routes/agent_protocol.py,2
1021,autogpts/ExampleAgent/forge/sdk/schema.py,2
1022,autogpts/ExampleAgent/forge/sdk/workspace.py,2
1023,autogpts/ExampleAgent/forge/sdk/workspace_test.py,2
1024,autogpts/ExampleAgent/mypy.ini,2
1025,autogpts/ExampleAgent/run,2
1026,autogpts/ExampleAgent/run_benchmark,2
1027,autogpts/ExampleAgent/setup,2
1028,docker-compose.yaml,2
1029,autogpts/SmartAgent/.flake8,2
1030,autogpts/SmartAgent/.gitignore,2
1031,autogpts/SmartAgent/.pre-commit-config.yaml,2
1032,autogpts/SmartAgent/__init__.py,2
1033,autogpts/SmartAgent/advanced_commands/run_benchmark_dev,2
1034,autogpts/SmartAgent/forge/__init__.py,2
1035,autogpts/SmartAgent/forge/__main__.py,2
1036,autogpts/SmartAgent/forge/agent.py,2
1037,.../SmartAgent/forge/prompts/gpt-3.5-turbo/role_selection.j2,2
1038,.../forge/prompts/gpt-3.5-turbo/system-format-last.j2,2
1039,.../SmartAgent/forge/prompts/gpt-3.5-turbo/system-format.j2,2
1040,autogpts/SmartAgent/forge/prompts/gpt-3.5-turbo/task-step.j2,2
1041,.../SmartAgent/forge/prompts/techniques/chain-of-thought.j2,2
1042,autogpts/SmartAgent/forge/prompts/techniques/expert.j2,2
1043,autogpts/SmartAgent/forge/prompts/techniques/few-shot.j2,2
1044,autogpts/SmartAgent/forge/sdk/__init__.py,2
1045,autogpts/SmartAgent/forge/sdk/abilities/__init__.py,2
1046,autogpts/SmartAgent/forge/sdk/abilities/file_system/files.py,2
1047,autogpts/SmartAgent/forge/sdk/abilities/finish.py,2
1048,autogpts/SmartAgent/forge/sdk/abilities/registry.py,2
1049,autogpts/SmartAgent/forge/sdk/agent.py,2
1050,autogpts/SmartAgent/forge/sdk/agent_test.py,2
1051,autogpts/SmartAgent/forge/sdk/db.py,2
1052,autogpts/SmartAgent/forge/sdk/db_test.py,2
1053,autogpts/SmartAgent/forge/sdk/errors.py,2
1054,autogpts/SmartAgent/forge/sdk/forge_log.py,2
1055,autogpts/SmartAgent/forge/sdk/llm.py,2
1056,autogpts/SmartAgent/forge/sdk/memory/__init__.py,2
1057,autogpts/SmartAgent/forge/sdk/memory/memstore.py,2
1058,autogpts/SmartAgent/forge/sdk/memory/memstore_test.py,2
1059,autogpts/SmartAgent/forge/sdk/middlewares.py,2
1060,autogpts/SmartAgent/forge/sdk/prompting.py,2
1061,autogpts/SmartAgent/forge/sdk/routes/__init__.py,2
1062,autogpts/SmartAgent/forge/sdk/routes/agent_protocol.py,2
1063,autogpts/SmartAgent/forge/sdk/schema.py,2
1064,autogpts/SmartAgent/forge/sdk/workspace.py,2
1065,autogpts/SmartAgent/forge/sdk/workspace_test.py,2
1066,autogpts/SmartAgent/mypy.ini,2
1067,autogpts/SmartAgent/run,2
1068,autogpts/SmartAgent/run_benchmark,2
1069,autogpts/SmartAgent/setup,2
1070,autogpts/forge/run_benchmark.sh,2
1071,.../agent_protocol_client/agent_protocol_client/__init__.py,2
1072,.../agent_protocol_client/api/__init__.py,2
1073,.../agent_protocol_client/api/agent_api.py,2
1074,.../agent_protocol_client/api_client.py,2
1075,.../agent_protocol_client/api_response.py,2
1076,.../agent_protocol_client/configuration.py,2
1077,.../agent_protocol_client/exceptions.py,2
1078,.../agent_protocol_client/models/__init__.py,2
1079,.../agent_protocol_client/models/artifact.py,2
1080,.../agent_protocol_client/models/artifacts.py,2
1081,.../agent_protocol_client/models/pagination.py,2
1082,.../agent_protocol_client/models/step.py,2
1083,.../agent_protocol_client/models/step_all_of.py,2
1084,.../agent_protocol_client/models/step_result.py,2
1085,.../agent_protocol_client/models/task.py,2
1086,.../agent_protocol_client/models/task_all_of.py,2
1087,.../agent_protocol_client/rest.py,2
1088,Makefile,2
1089,forge/autogpt/__main__.py,2
1090,forge/forge/__main__.py,2
1091,.DS_Store,2
1092,.../verticals/code/1_password_generator/custom_python/test.py,2
1093,.../verticals/code/2_file_organizer/artifacts_out/__init__.py,2
1094,.../verticals/code/2_file_organizer/custom_python/test.py,2
1095,.../verticals/code/4_tic_tac_toe/artifacts_out/__init__.py,2
1096,.../verticals/code/4_tic_tac_toe/artifacts_out/tic_tac_toe.py,2
1097,.../verticals/code/4_tic_tac_toe/custom_python/test.py,2
1098,.../verticals/code/d2.1_guided/artifacts_in/__init__.py,2
1099,.../verticals/code/d2.1_guided/artifacts_in/sample_code.py,2
1100,.../verticals/code/d2.1_guided/artifacts_out/__init__.py,2
1101,.../verticals/code/d2.1_guided/artifacts_out/sample_code.py,2
1102,.../verticals/code/d2.1_guided/artifacts_out/test.py,2
1103,.../verticals/code/d3.1_three_sum/artifacts_out/__init__.py,2
1104,.../verticals/code/d3.1_three_sum/artifacts_out/sample_code.py,2
1105,.../verticals/code/d3.1_three_sum/custom_python/test.py,2
1106,.idea/Auto-GPT-Benchmarks.iml,2
1107,.idea/dbnavigator.xml,2
1108,.idea/inspectionProfiles/Project_Default.xml,2
1109,.idea/inspectionProfiles/profiles_settings.xml,2
1110,.idea/misc.xml,2
1111,.idea/vcs.xml,2
1112,.idea/workspace.xml,2
1113,frontend,2
1114,frontend/lib/services/shared_preferences_service.dart,2
1115,autogpts/autogpt/autogpt/models/agent_actions.py,2
1116,prompt_settings.yaml,2
1117,autogpts/autogpt/agbenchmark_config/__init__.py,2
1118,autogpts/autogpt/autogpt/core/__init__.py,2
1119,autogpts/autogpt/autogpt/core/runner/cli_app/__init__.py,2
1120,autogpts/autogpt/autogpt/json_utils/__init__.py,2
1121,autogpts/autogpt/autogpt/llm/providers/__init__.py,2
1122,autogpts/autogpt/autogpt/models/__init__.py,2
1123,autogpts/autogpt/autogpt/processing/__init__.py,2
1124,autogpts/autogpt/run_continuous.sh,2
1125,.github/workflows/ci.yml,2
1126,paper/agent_action_regex.py,2
1127,paper/combined_data.ipynb,2
1128,reports/match_records.py,2
1129,autogpts/autogpt/autogpt/prompts/generator.py,2
1130,.../scrape/4_revenue_retrieval/artifacts_out/random_file.txt,2
1131,autogpts/autogpt/autogpt/core/runner/client_lib/logging.py,2
1132,autogpts/Theseus/forge/sdk/memory/memstore.py,2
1133,autogpts/autogpt/run,2
1134,autogpts/autogpt/run_benchmark,2
1135,autogpts/autogpt/setup,2
1136,autogpts/autogpt/autogpt/llm/base.py,2
1137,autogpts/autogpt/autogpt/llm/utils/__init__.py,2
1138,autogpts/autogpt/autogpt/memory/message_history.py,2
1139,autogpts/autogpt/tests/unit/test_message_history.py,2
1140,autogpts/test_agent/forge/db.py,2
1141,autogpts/test_agent/forge/sdk/abilities/web/web_search.py,2
1142,autogpts/test_agent/forge/sdk/abilities/web/web_selenium.py,2
